datetime,generationPower,year,month,day,hour,minute,dayofweek,dayofyear,time_idx,date
2024-12-04 11:10:00,0.0,2024,12,4,11,10,2,339,268640.0,2024-12-04
2024-12-04 11:15:00,0.0,2024,12,4,11,15,2,339,268645.0,2024-12-04
2024-12-04 11:20:00,0.0,2024,12,4,11,20,2,339,268650.0,2024-12-04
2024-12-04 11:25:00,0.0,2024,12,4,11,25,2,339,268655.0,2024-12-04
2024-12-04 11:30:00,0.0,2024,12,4,11,30,2,339,268660.0,2024-12-04
2024-12-04 11:35:00,0.0,2024,12,4,11,35,2,339,268665.0,2024-12-04
2024-12-04 11:40:00,0.0,2024,12,4,11,40,2,339,268670.0,2024-12-04
2024-12-04 11:45:00,0.0,2024,12,4,11,45,2,339,268675.0,2024-12-04
2024-12-04 11:50:00,0.0,2024,12,4,11,50,2,339,268680.0,2024-12-04
2024-12-04 11:55:00,0.0,2024,12,4,11,55,2,339,268685.0,2024-12-04
2024-12-04 12:00:00,0.0,2024,12,4,12,0,2,339,268690.0,2024-12-04
2024-12-04 12:05:00,0.0,2024,12,4,12,5,2,339,268695.0,2024-12-04
2024-12-04 12:10:00,0.0,2024,12,4,12,10,2,339,268700.0,2024-12-04
2024-12-04 12:15:00,0.0,2024,12,4,12,15,2,339,268705.0,2024-12-04
2024-12-04 12:20:00,0.0,2024,12,4,12,20,2,339,268710.0,2024-12-04
2024-12-04 12:25:00,0.0,2024,12,4,12,25,2,339,268715.0,2024-12-04
2024-12-04 12:30:00,0.0,2024,12,4,12,30,2,339,268720.0,2024-12-04
2024-12-04 12:35:00,0.0,2024,12,4,12,35,2,339,268725.0,2024-12-04
2024-12-04 12:40:00,0.0,2024,12,4,12,40,2,339,268730.0,2024-12-04
2024-12-04 12:45:00,0.0,2024,12,4,12,45,2,339,268735.0,2024-12-04
2024-12-04 12:50:00,0.0,2024,12,4,12,50,2,339,268740.0,2024-12-04
2024-12-04 12:55:00,0.0,2024,12,4,12,55,2,339,268745.0,2024-12-04
2024-12-04 13:00:00,0.0,2024,12,4,13,0,2,339,268750.0,2024-12-04
2024-12-04 13:05:00,0.0,2024,12,4,13,5,2,339,268755.0,2024-12-04
2024-12-04 13:10:00,0.0,2024,12,4,13,10,2,339,268760.0,2024-12-04
2024-12-04 13:15:00,0.0,2024,12,4,13,15,2,339,268765.0,2024-12-04
2024-12-04 13:20:00,0.0,2024,12,4,13,20,2,339,268770.0,2024-12-04
2024-12-04 13:25:00,0.0,2024,12,4,13,25,2,339,268775.0,2024-12-04
2024-12-04 13:30:00,0.0,2024,12,4,13,30,2,339,268780.0,2024-12-04
2024-12-04 13:35:00,0.0,2024,12,4,13,35,2,339,268785.0,2024-12-04
2024-12-04 13:40:00,0.0,2024,12,4,13,40,2,339,268790.0,2024-12-04
2024-12-04 13:45:00,0.0,2024,12,4,13,45,2,339,268795.0,2024-12-04
2024-12-04 13:50:00,0.0,2024,12,4,13,50,2,339,268800.0,2024-12-04
2024-12-04 13:55:00,0.0,2024,12,4,13,55,2,339,268805.0,2024-12-04
2024-12-04 14:00:00,0.0,2024,12,4,14,0,2,339,268810.0,2024-12-04
2024-12-04 14:05:00,0.0,2024,12,4,14,5,2,339,268815.0,2024-12-04
2024-12-04 14:10:00,0.0,2024,12,4,14,10,2,339,268820.0,2024-12-04
2024-12-04 14:15:00,0.0,2024,12,4,14,15,2,339,268825.0,2024-12-04
2024-12-04 14:20:00,0.0,2024,12,4,14,20,2,339,268830.0,2024-12-04
2024-12-04 14:25:00,0.0,2024,12,4,14,25,2,339,268835.0,2024-12-04
2024-12-04 14:30:00,0.0,2024,12,4,14,30,2,339,268840.0,2024-12-04
2024-12-04 14:35:00,0.0,2024,12,4,14,35,2,339,268845.0,2024-12-04
2024-12-04 14:40:00,0.0,2024,12,4,14,40,2,339,268850.0,2024-12-04
2024-12-04 14:45:00,0.0,2024,12,4,14,45,2,339,268855.0,2024-12-04
2024-12-04 14:50:00,0.0,2024,12,4,14,50,2,339,268860.0,2024-12-04
2024-12-04 14:55:00,0.0,2024,12,4,14,55,2,339,268865.0,2024-12-04
2024-12-04 15:00:00,0.0,2024,12,4,15,0,2,339,268870.0,2024-12-04
2024-12-04 15:05:00,0.0,2024,12,4,15,5,2,339,268875.0,2024-12-04
2024-12-04 15:10:00,0.0,2024,12,4,15,10,2,339,268880.0,2024-12-04
2024-12-04 15:15:00,0.0,2024,12,4,15,15,2,339,268885.0,2024-12-04
2024-12-04 15:20:00,0.0,2024,12,4,15,20,2,339,268890.0,2024-12-04
2024-12-04 15:25:00,0.0,2024,12,4,15,25,2,339,268895.0,2024-12-04
2024-12-04 15:30:00,0.0,2024,12,4,15,30,2,339,268900.0,2024-12-04
2024-12-04 15:35:00,0.0,2024,12,4,15,35,2,339,268905.0,2024-12-04
2024-12-04 15:40:00,0.0,2024,12,4,15,40,2,339,268910.0,2024-12-04
2024-12-04 15:45:00,0.0,2024,12,4,15,45,2,339,268915.0,2024-12-04
2024-12-04 15:50:00,0.0,2024,12,4,15,50,2,339,268920.0,2024-12-04
2024-12-04 15:55:00,0.0,2024,12,4,15,55,2,339,268925.0,2024-12-04
2024-12-04 16:00:00,0.0,2024,12,4,16,0,2,339,268930.0,2024-12-04
2024-12-04 16:05:00,0.0,2024,12,4,16,5,2,339,268935.0,2024-12-04
2024-12-04 16:10:00,0.0,2024,12,4,16,10,2,339,268940.0,2024-12-04
2024-12-04 16:15:00,0.0,2024,12,4,16,15,2,339,268945.0,2024-12-04
2024-12-04 16:20:00,0.0,2024,12,4,16,20,2,339,268950.0,2024-12-04
2024-12-04 16:25:00,0.0,2024,12,4,16,25,2,339,268955.0,2024-12-04
2024-12-04 16:30:00,0.0,2024,12,4,16,30,2,339,268960.0,2024-12-04
2024-12-04 16:35:00,0.0,2024,12,4,16,35,2,339,268965.0,2024-12-04
2024-12-04 16:40:00,0.0,2024,12,4,16,40,2,339,268970.0,2024-12-04
2024-12-04 16:45:00,0.0,2024,12,4,16,45,2,339,268975.0,2024-12-04
2024-12-04 16:50:00,0.0,2024,12,4,16,50,2,339,268980.0,2024-12-04
2024-12-04 16:55:00,0.0,2024,12,4,16,55,2,339,268985.0,2024-12-04
2024-12-04 17:00:00,0.0,2024,12,4,17,0,2,339,268990.0,2024-12-04
2024-12-04 17:05:00,0.0,2024,12,4,17,5,2,339,268995.0,2024-12-04
2024-12-04 17:10:00,0.0,2024,12,4,17,10,2,339,269000.0,2024-12-04
2024-12-04 17:15:00,0.0,2024,12,4,17,15,2,339,269005.0,2024-12-04
2024-12-04 17:20:00,0.0,2024,12,4,17,20,2,339,269010.0,2024-12-04
2024-12-04 17:25:00,0.0,2024,12,4,17,25,2,339,269015.0,2024-12-04
2024-12-04 17:30:00,0.0,2024,12,4,17,30,2,339,269020.0,2024-12-04
2024-12-04 17:35:00,0.0,2024,12,4,17,35,2,339,269025.0,2024-12-04
2024-12-04 17:40:00,0.0,2024,12,4,17,40,2,339,269030.0,2024-12-04
2024-12-04 17:45:00,0.0,2024,12,4,17,45,2,339,269035.0,2024-12-04
2024-12-04 17:50:00,0.0,2024,12,4,17,50,2,339,269040.0,2024-12-04
2024-12-04 17:55:00,0.0,2024,12,4,17,55,2,339,269045.0,2024-12-04
2024-12-04 18:00:00,0.0,2024,12,4,18,0,2,339,269050.0,2024-12-04
2024-12-04 18:05:00,0.0,2024,12,4,18,5,2,339,269055.0,2024-12-04
2024-12-04 18:10:00,0.0,2024,12,4,18,10,2,339,269060.0,2024-12-04
2024-12-04 18:15:00,0.0,2024,12,4,18,15,2,339,269065.0,2024-12-04
2024-12-04 18:20:00,0.0,2024,12,4,18,20,2,339,269070.0,2024-12-04
2024-12-04 18:25:00,0.0,2024,12,4,18,25,2,339,269075.0,2024-12-04
2024-12-04 18:30:00,0.0,2024,12,4,18,30,2,339,269080.0,2024-12-04
2024-12-04 18:35:00,0.0,2024,12,4,18,35,2,339,269085.0,2024-12-04
2024-12-04 18:40:00,0.0,2024,12,4,18,40,2,339,269090.0,2024-12-04
2024-12-04 18:45:00,0.0,2024,12,4,18,45,2,339,269095.0,2024-12-04
2024-12-04 18:50:00,0.0,2024,12,4,18,50,2,339,269100.0,2024-12-04
2024-12-04 18:55:00,0.0,2024,12,4,18,55,2,339,269105.0,2024-12-04
2024-12-04 19:00:00,0.0,2024,12,4,19,0,2,339,269110.0,2024-12-04
2024-12-04 19:05:00,0.0,2024,12,4,19,5,2,339,269115.0,2024-12-04
2024-12-04 19:10:00,0.0,2024,12,4,19,10,2,339,269120.0,2024-12-04
2024-12-04 19:15:00,0.0,2024,12,4,19,15,2,339,269125.0,2024-12-04
2024-12-04 19:20:00,0.0,2024,12,4,19,20,2,339,269130.0,2024-12-04
2024-12-04 19:25:00,0.0,2024,12,4,19,25,2,339,269135.0,2024-12-04
2024-12-04 19:30:00,0.0,2024,12,4,19,30,2,339,269140.0,2024-12-04
2024-12-04 19:35:00,0.0,2024,12,4,19,35,2,339,269145.0,2024-12-04
2024-12-04 19:40:00,0.0,2024,12,4,19,40,2,339,269150.0,2024-12-04
2024-12-04 19:45:00,0.0,2024,12,4,19,45,2,339,269155.0,2024-12-04
2024-12-04 19:50:00,0.0,2024,12,4,19,50,2,339,269160.0,2024-12-04
2024-12-04 19:55:00,0.0,2024,12,4,19,55,2,339,269165.0,2024-12-04
2024-12-04 20:00:00,0.0,2024,12,4,20,0,2,339,269170.0,2024-12-04
2024-12-04 20:05:00,0.0,2024,12,4,20,5,2,339,269175.0,2024-12-04
2024-12-04 20:10:00,0.0,2024,12,4,20,10,2,339,269180.0,2024-12-04
2024-12-04 20:15:00,0.0,2024,12,4,20,15,2,339,269185.0,2024-12-04
2024-12-04 20:20:00,0.0,2024,12,4,20,20,2,339,269190.0,2024-12-04
2024-12-04 20:25:00,0.0,2024,12,4,20,25,2,339,269195.0,2024-12-04
2024-12-04 20:30:00,0.0,2024,12,4,20,30,2,339,269200.0,2024-12-04
2024-12-04 20:35:00,0.0,2024,12,4,20,35,2,339,269205.0,2024-12-04
2024-12-04 20:40:00,0.0,2024,12,4,20,40,2,339,269210.0,2024-12-04
2024-12-04 20:45:00,0.0,2024,12,4,20,45,2,339,269215.0,2024-12-04
2024-12-04 20:50:00,0.0,2024,12,4,20,50,2,339,269220.0,2024-12-04
2024-12-04 20:55:00,0.0,2024,12,4,20,55,2,339,269225.0,2024-12-04
2024-12-04 21:00:00,0.0,2024,12,4,21,0,2,339,269230.0,2024-12-04
2024-12-04 21:05:00,0.0,2024,12,4,21,5,2,339,269235.0,2024-12-04
2024-12-04 21:10:00,0.0,2024,12,4,21,10,2,339,269240.0,2024-12-04
2024-12-04 21:15:00,0.0,2024,12,4,21,15,2,339,269245.0,2024-12-04
2024-12-04 21:20:00,0.0,2024,12,4,21,20,2,339,269250.0,2024-12-04
2024-12-04 21:25:00,0.0,2024,12,4,21,25,2,339,269255.0,2024-12-04
2024-12-04 21:30:00,0.0,2024,12,4,21,30,2,339,269260.0,2024-12-04
2024-12-04 21:35:00,0.0,2024,12,4,21,35,2,339,269265.0,2024-12-04
2024-12-04 21:40:00,0.0,2024,12,4,21,40,2,339,269270.0,2024-12-04
2024-12-04 21:45:00,0.0,2024,12,4,21,45,2,339,269275.0,2024-12-04
2024-12-04 21:50:00,0.0,2024,12,4,21,50,2,339,269280.0,2024-12-04
2024-12-04 21:55:00,0.0,2024,12,4,21,55,2,339,269285.0,2024-12-04
2024-12-04 22:00:00,0.0,2024,12,4,22,0,2,339,269290.0,2024-12-04
2024-12-04 22:05:00,0.0,2024,12,4,22,5,2,339,269295.0,2024-12-04
2024-12-04 22:10:00,0.0,2024,12,4,22,10,2,339,269300.0,2024-12-04
2024-12-04 22:15:00,0.0,2024,12,4,22,15,2,339,269305.0,2024-12-04
2024-12-04 22:20:00,0.0,2024,12,4,22,20,2,339,269310.0,2024-12-04
2024-12-04 22:25:00,0.0,2024,12,4,22,25,2,339,269315.0,2024-12-04
2024-12-04 22:30:00,0.0,2024,12,4,22,30,2,339,269320.0,2024-12-04
2024-12-04 22:35:00,0.0,2024,12,4,22,35,2,339,269325.0,2024-12-04
2024-12-04 22:40:00,0.0,2024,12,4,22,40,2,339,269330.0,2024-12-04
2024-12-04 22:45:00,0.0,2024,12,4,22,45,2,339,269335.0,2024-12-04
2024-12-04 22:50:00,0.0,2024,12,4,22,50,2,339,269340.0,2024-12-04
2024-12-04 22:55:00,0.0,2024,12,4,22,55,2,339,269345.0,2024-12-04
2024-12-04 23:00:00,0.0,2024,12,4,23,0,2,339,269350.0,2024-12-04
2024-12-04 23:05:00,0.0,2024,12,4,23,5,2,339,269355.0,2024-12-04
2024-12-04 23:10:00,183.0,2024,12,4,23,10,2,339,269360.0,2024-12-04
2024-12-04 23:15:00,283.0,2024,12,4,23,15,2,339,269365.0,2024-12-04
2024-12-04 23:20:00,1814.44,2024,12,4,23,20,2,339,269370.0,2024-12-04
2024-12-04 23:25:00,1859.04,2024,12,4,23,25,2,339,269375.0,2024-12-04
2024-12-04 23:30:00,2098.26,2024,12,4,23,30,2,339,269380.0,2024-12-04
2024-12-04 23:35:00,2367.45,2024,12,4,23,35,2,339,269385.0,2024-12-04
2024-12-04 23:40:00,2659.1,2024,12,4,23,40,2,339,269390.0,2024-12-04
2024-12-04 23:45:00,3104.5,2024,12,4,23,45,2,339,269395.0,2024-12-04
2024-12-04 23:50:00,3603.14,2024,12,4,23,50,2,339,269400.0,2024-12-04
2024-12-04 23:55:00,1807.0,2024,12,4,23,55,2,339,269405.0,2024-12-04
2024-12-05 00:00:00,2125.0,2024,12,5,0,0,3,340,269410.0,2024-12-05
2024-12-05 00:05:00,2902.46,2024,12,5,0,5,3,340,269415.0,2024-12-05
2024-12-05 00:10:00,4098.1675,2024,12,5,0,10,3,340,269420.0,2024-12-05
2024-12-05 00:15:00,5293.875,2024,12,5,0,15,3,340,269425.0,2024-12-05
2024-12-05 00:20:00,6489.5825,2024,12,5,0,20,3,340,269430.0,2024-12-05
2024-12-05 00:25:00,7685.29,2024,12,5,0,25,3,340,269435.0,2024-12-05
2024-12-05 00:30:00,8349.880000000001,2024,12,5,0,30,3,340,269440.0,2024-12-05
2024-12-05 00:35:00,4399.0,2024,12,5,0,35,3,340,269445.0,2024-12-05
2024-12-05 00:40:00,9542.4,2024,12,5,0,40,3,340,269450.0,2024-12-05
2024-12-05 00:45:00,5091.0,2024,12,5,0,45,3,340,269455.0,2024-12-05
2024-12-05 00:50:00,11216.619999999999,2024,12,5,0,50,3,340,269460.0,2024-12-05
2024-12-05 00:55:00,11940.82,2024,12,5,0,55,3,340,269465.0,2024-12-05
2024-12-05 01:00:00,12668.265,2024,12,5,1,0,3,340,269470.0,2024-12-05
2024-12-05 01:05:00,13395.71,2024,12,5,1,5,3,340,269475.0,2024-12-05
2024-12-05 01:10:00,14157.7,2024,12,5,1,10,3,340,269480.0,2024-12-05
2024-12-05 01:15:00,14876.5,2024,12,5,1,15,3,340,269485.0,2024-12-05
2024-12-05 01:20:00,15590.369999999999,2024,12,5,1,20,3,340,269490.0,2024-12-05
2024-12-05 01:25:00,16414.95,2024,12,5,1,25,3,340,269495.0,2024-12-05
2024-12-05 01:30:00,17355.71,2024,12,5,1,30,3,340,269500.0,2024-12-05
2024-12-05 01:35:00,18274.64,2024,12,5,1,35,3,340,269505.0,2024-12-05
2024-12-05 01:40:00,18902.03,2024,12,5,1,40,3,340,269510.0,2024-12-05
2024-12-05 01:45:00,19363.85,2024,12,5,1,45,3,340,269515.0,2024-12-05
2024-12-05 01:50:00,20312.05,2024,12,5,1,50,3,340,269520.0,2024-12-05
2024-12-05 01:55:00,20677.61,2024,12,5,1,55,3,340,269525.0,2024-12-05
2024-12-05 02:00:00,21493.68,2024,12,5,2,0,3,340,269530.0,2024-12-05
2024-12-05 02:05:00,22062.84,2024,12,5,2,5,3,340,269535.0,2024-12-05
2024-12-05 02:10:00,22375.77,2024,12,5,2,10,3,340,269540.0,2024-12-05
2024-12-05 02:15:00,22940.620000000003,2024,12,5,2,15,3,340,269545.0,2024-12-05
2024-12-05 02:20:00,23497.46,2024,12,5,2,20,3,340,269550.0,2024-12-05
2024-12-05 02:25:00,24484.260000000002,2024,12,5,2,25,3,340,269555.0,2024-12-05
2024-12-05 02:30:00,24913.59,2024,12,5,2,30,3,340,269560.0,2024-12-05
2024-12-05 02:35:00,25546.68,2024,12,5,2,35,3,340,269565.0,2024-12-05
2024-12-05 02:40:00,26162.25,2024,12,5,2,40,3,340,269570.0,2024-12-05
2024-12-05 02:45:00,26652.82,2024,12,5,2,45,3,340,269575.0,2024-12-05
2024-12-05 02:50:00,26809.6,2024,12,5,2,50,3,340,269580.0,2024-12-05
2024-12-05 02:55:00,27175.21,2024,12,5,2,55,3,340,269585.0,2024-12-05
2024-12-05 03:00:00,27740.08,2024,12,5,3,0,3,340,269590.0,2024-12-05
2024-12-05 03:05:00,28009.059999999998,2024,12,5,3,5,3,340,269595.0,2024-12-05
2024-12-05 03:10:00,28588.28,2024,12,5,3,10,3,340,269600.0,2024-12-05
2024-12-05 03:15:00,28891.86,2024,12,5,3,15,3,340,269605.0,2024-12-05
2024-12-05 03:20:00,29554.28,2024,12,5,3,20,3,340,269610.0,2024-12-05
2024-12-05 03:25:00,30070.28,2024,12,5,3,25,3,340,269615.0,2024-12-05
2024-12-05 03:30:00,30091.7,2024,12,5,3,30,3,340,269620.0,2024-12-05
2024-12-05 03:35:00,29838.489999999998,2024,12,5,3,35,3,340,269625.0,2024-12-05
2024-12-05 03:40:00,30023.86,2024,12,5,3,40,3,340,269630.0,2024-12-05
2024-12-05 03:45:00,30516.7,2024,12,5,3,45,3,340,269635.0,2024-12-05
2024-12-05 03:50:00,31750.32,2024,12,5,3,50,3,340,269640.0,2024-12-05
2024-12-05 03:55:00,31846.22,2024,12,5,3,55,3,340,269645.0,2024-12-05
2024-12-05 04:00:00,31032.78,2024,12,5,4,0,3,340,269650.0,2024-12-05
2024-12-05 04:05:00,31177.129999999997,2024,12,5,4,5,3,340,269655.0,2024-12-05
2024-12-05 04:10:00,30939.07,2024,12,5,4,10,3,340,269660.0,2024-12-05
2024-12-05 04:15:00,30529.059999999998,2024,12,5,4,15,3,340,269665.0,2024-12-05
2024-12-05 04:20:00,31088.510000000002,2024,12,5,4,20,3,340,269670.0,2024-12-05
2024-12-05 04:25:00,30461.1,2024,12,5,4,25,3,340,269675.0,2024-12-05
2024-12-05 04:30:00,30637.86,2024,12,5,4,30,3,340,269680.0,2024-12-05
2024-12-05 04:35:00,30993.52,2024,12,5,4,35,3,340,269685.0,2024-12-05
2024-12-05 04:40:00,29343.0,2024,12,5,4,40,3,340,269690.0,2024-12-05
2024-12-05 04:45:00,31241.4,2024,12,5,4,45,3,340,269695.0,2024-12-05
2024-12-05 04:50:00,31352.98,2024,12,5,4,50,3,340,269700.0,2024-12-05
2024-12-05 04:55:00,30574.77,2024,12,5,4,55,3,340,269705.0,2024-12-05
2024-12-05 05:00:00,29929.65,2024,12,5,5,0,3,340,269710.0,2024-12-05
2024-12-05 05:05:00,30774.370000000003,2024,12,5,5,5,3,340,269715.0,2024-12-05
2024-12-05 05:10:00,31238.1,2024,12,5,5,10,3,340,269720.0,2024-12-05
2024-12-05 05:15:00,30513.190000000002,2024,12,5,5,15,3,340,269725.0,2024-12-05
2024-12-05 05:20:00,31170.309999999998,2024,12,5,5,20,3,340,269730.0,2024-12-05
2024-12-05 05:25:00,30584.61,2024,12,5,5,25,3,340,269735.0,2024-12-05
2024-12-05 05:30:00,30249.760000000002,2024,12,5,5,30,3,340,269740.0,2024-12-05
2024-12-05 05:35:00,28892.83,2024,12,5,5,35,3,340,269745.0,2024-12-05
2024-12-05 05:40:00,29121.48,2024,12,5,5,40,3,340,269750.0,2024-12-05
2024-12-05 05:45:00,28600.2,2024,12,5,5,45,3,340,269755.0,2024-12-05
2024-12-05 05:50:00,27957.29,2024,12,5,5,50,3,340,269760.0,2024-12-05
2024-12-05 05:55:00,28528.629999999997,2024,12,5,5,55,3,340,269765.0,2024-12-05
2024-12-05 06:00:00,27408.08,2024,12,5,6,0,3,340,269770.0,2024-12-05
2024-12-05 06:05:00,27252.89,2024,12,5,6,5,3,340,269775.0,2024-12-05
2024-12-05 06:10:00,27191.65,2024,12,5,6,10,3,340,269780.0,2024-12-05
2024-12-05 06:15:00,27640.22,2024,12,5,6,15,3,340,269785.0,2024-12-05
2024-12-05 06:20:00,28097.72,2024,12,5,6,20,3,340,269790.0,2024-12-05
2024-12-05 06:25:00,27795.57,2024,12,5,6,25,3,340,269795.0,2024-12-05
2024-12-05 06:30:00,27653.489999999998,2024,12,5,6,30,3,340,269800.0,2024-12-05
2024-12-05 06:35:00,26502.43,2024,12,5,6,35,3,340,269805.0,2024-12-05
2024-12-05 06:40:00,24900.0,2024,12,5,6,40,3,340,269810.0,2024-12-05
2024-12-05 06:45:00,25626.77,2024,12,5,6,45,3,340,269815.0,2024-12-05
2024-12-05 06:50:00,25236.47,2024,12,5,6,50,3,340,269820.0,2024-12-05
2024-12-05 06:55:00,23489.22,2024,12,5,6,55,3,340,269825.0,2024-12-05
2024-12-05 07:00:00,23381.72,2024,12,5,7,0,3,340,269830.0,2024-12-05
2024-12-05 07:05:00,22556.54,2024,12,5,7,5,3,340,269835.0,2024-12-05
2024-12-05 07:10:00,21800.68,2024,12,5,7,10,3,340,269840.0,2024-12-05
2024-12-05 07:15:00,21248.71,2024,12,5,7,15,3,340,269845.0,2024-12-05
2024-12-05 07:20:00,20568.5,2024,12,5,7,20,3,340,269850.0,2024-12-05
2024-12-05 07:25:00,9969.54,2024,12,5,7,25,3,340,269855.0,2024-12-05
2024-12-05 07:30:00,13809.495,2024,12,5,7,30,3,340,269860.0,2024-12-05
2024-12-05 07:35:00,17649.45,2024,12,5,7,35,3,340,269865.0,2024-12-05
2024-12-05 07:40:00,16626.59,2024,12,5,7,40,3,340,269870.0,2024-12-05
2024-12-05 07:45:00,15938.77,2024,12,5,7,45,3,340,269875.0,2024-12-05
2024-12-05 07:50:00,14958.35,2024,12,5,7,50,3,340,269880.0,2024-12-05
2024-12-05 07:55:00,14516.11,2024,12,5,7,55,3,340,269885.0,2024-12-05
2024-12-05 08:00:00,13625.59,2024,12,5,8,0,3,340,269890.0,2024-12-05
2024-12-05 08:05:00,12904.8,2024,12,5,8,5,3,340,269895.0,2024-12-05
2024-12-05 08:10:00,11891.439999999999,2024,12,5,8,10,3,340,269900.0,2024-12-05
2024-12-05 08:15:00,11229.23,2024,12,5,8,15,3,340,269905.0,2024-12-05
2024-12-05 08:20:00,10621.5,2024,12,5,8,20,3,340,269910.0,2024-12-05
2024-12-05 08:25:00,9762.41,2024,12,5,8,25,3,340,269915.0,2024-12-05
2024-12-05 08:30:00,9133.720000000001,2024,12,5,8,30,3,340,269920.0,2024-12-05
2024-12-05 08:35:00,8390.560000000001,2024,12,5,8,35,3,340,269925.0,2024-12-05
2024-12-05 08:40:00,3664.0,2024,12,5,8,40,3,340,269930.0,2024-12-05
2024-12-05 08:45:00,6865.5,2024,12,5,8,45,3,340,269935.0,2024-12-05
2024-12-05 08:50:00,6372.469999999999,2024,12,5,8,50,3,340,269940.0,2024-12-05
2024-12-05 08:55:00,5679.280000000001,2024,12,5,8,55,3,340,269945.0,2024-12-05
2024-12-05 09:00:00,5153.860000000001,2024,12,5,9,0,3,340,269950.0,2024-12-05
2024-12-05 09:05:00,4673.67,2024,12,5,9,5,3,340,269955.0,2024-12-05
2024-12-05 09:10:00,4084.71,2024,12,5,9,10,3,340,269960.0,2024-12-05
2024-12-05 09:15:00,3573.26,2024,12,5,9,15,3,340,269965.0,2024-12-05
2024-12-05 09:20:00,2986.4700000000003,2024,12,5,9,20,3,340,269970.0,2024-12-05
2024-12-05 09:25:00,958.0,2024,12,5,9,25,3,340,269975.0,2024-12-05
2024-12-05 09:30:00,2171.81,2024,12,5,9,30,3,340,269980.0,2024-12-05
2024-12-05 09:35:00,1948.23,2024,12,5,9,35,3,340,269985.0,2024-12-05
2024-12-05 09:40:00,1665.2,2024,12,5,9,40,3,340,269990.0,2024-12-05
2024-12-05 09:45:00,1500.5,2024,12,5,9,45,3,340,269995.0,2024-12-05
2024-12-05 09:50:00,1412.3,2024,12,5,9,50,3,340,270000.0,2024-12-05
2024-12-05 09:55:00,1428.92,2024,12,5,9,55,3,340,270005.0,2024-12-05
2024-12-05 10:00:00,0.0,2024,12,5,10,0,3,340,270010.0,2024-12-05
2024-12-05 10:05:00,0.0,2024,12,5,10,5,3,340,270015.0,2024-12-05
2024-12-05 10:10:00,0.0,2024,12,5,10,10,3,340,270020.0,2024-12-05
2024-12-05 10:15:00,0.0,2024,12,5,10,15,3,340,270025.0,2024-12-05
2024-12-05 10:20:00,0.0,2024,12,5,10,20,3,340,270030.0,2024-12-05
2024-12-05 10:25:00,0.0,2024,12,5,10,25,3,340,270035.0,2024-12-05
2024-12-05 10:30:00,0.0,2024,12,5,10,30,3,340,270040.0,2024-12-05
2024-12-05 10:35:00,0.0,2024,12,5,10,35,3,340,270045.0,2024-12-05
2024-12-05 10:40:00,0.0,2024,12,5,10,40,3,340,270050.0,2024-12-05
2024-12-05 10:45:00,0.0,2024,12,5,10,45,3,340,270055.0,2024-12-05
2024-12-05 10:50:00,0.0,2024,12,5,10,50,3,340,270060.0,2024-12-05
2024-12-05 10:55:00,0.0,2024,12,5,10,55,3,340,270065.0,2024-12-05
2024-12-05 11:00:00,0.0,2024,12,5,11,0,3,340,270070.0,2024-12-05
2024-12-05 11:05:00,0.0,2024,12,5,11,5,3,340,270075.0,2024-12-05
2024-12-05 11:10:00,0.0,2024,12,5,11,10,3,340,270080.0,2024-12-05
2024-12-05 11:15:00,0.0,2024,12,5,11,15,3,340,270085.0,2024-12-05
2024-12-05 11:20:00,0.0,2024,12,5,11,20,3,340,270090.0,2024-12-05
2024-12-05 11:25:00,0.0,2024,12,5,11,25,3,340,270095.0,2024-12-05
2024-12-05 11:30:00,0.0,2024,12,5,11,30,3,340,270100.0,2024-12-05
2024-12-05 11:35:00,0.0,2024,12,5,11,35,3,340,270105.0,2024-12-05
2024-12-05 11:40:00,0.0,2024,12,5,11,40,3,340,270110.0,2024-12-05
2024-12-05 11:45:00,0.0,2024,12,5,11,45,3,340,270115.0,2024-12-05
2024-12-05 11:50:00,0.0,2024,12,5,11,50,3,340,270120.0,2024-12-05
2024-12-05 11:55:00,0.0,2024,12,5,11,55,3,340,270125.0,2024-12-05
2024-12-05 12:00:00,0.0,2024,12,5,12,0,3,340,270130.0,2024-12-05
2024-12-05 12:05:00,0.0,2024,12,5,12,5,3,340,270135.0,2024-12-05
2024-12-05 12:10:00,0.0,2024,12,5,12,10,3,340,270140.0,2024-12-05
2024-12-05 12:15:00,0.0,2024,12,5,12,15,3,340,270145.0,2024-12-05
2024-12-05 12:20:00,0.0,2024,12,5,12,20,3,340,270150.0,2024-12-05
2024-12-05 12:25:00,0.0,2024,12,5,12,25,3,340,270155.0,2024-12-05
2024-12-05 12:30:00,0.0,2024,12,5,12,30,3,340,270160.0,2024-12-05
2024-12-05 12:35:00,0.0,2024,12,5,12,35,3,340,270165.0,2024-12-05
2024-12-05 12:40:00,0.0,2024,12,5,12,40,3,340,270170.0,2024-12-05
2024-12-05 12:45:00,0.0,2024,12,5,12,45,3,340,270175.0,2024-12-05
2024-12-05 12:50:00,0.0,2024,12,5,12,50,3,340,270180.0,2024-12-05
2024-12-05 12:55:00,0.0,2024,12,5,12,55,3,340,270185.0,2024-12-05
2024-12-05 13:00:00,0.0,2024,12,5,13,0,3,340,270190.0,2024-12-05
2024-12-05 13:05:00,0.0,2024,12,5,13,5,3,340,270195.0,2024-12-05
